Date;Sous-compte;Libelle;Debit;Credit;Reference;CODE
04/10/2025;605004;Jirama;45200;0;JIRAMA-20251004;BNI
04/10/2025;531001;Jirama;0;45200;JIRAMA-20251004;BNI
06/10/2025;601001;Achat fournitures scolaires;148000;0;FOURN-20251006;BNI
06/10/2025;401001;Achat fournitures scolaires;0;148000;FOURN-20251006;BNI
08/10/2025;401001;Règlement fournisseur;148000;0;REG-FOURN-20251008;BNI
08/10/2025;531001;Règlement fournisseur;0;148000;REG-FOURN-20251008;BNI
09/10/2025;601006;Achat legumes;25300;0;CANTINE-20251009;BNI
09/10/2025;531001;Achat legumes;0;25300;CANTINE-20251009;BNI
10/10/2025;601008;Achat viande;28300;0;CANTINE-20251010;BNI
10/10/2025;531001;Achat viande;0;28300;CANTINE-20251010;BNI
13/10/2025;601009;Achat gouter;14700;0;CANTINE-20251013;BNI
13/10/2025;531001;Achat gouter;0;14700;CANTINE-20251013;BNI
14/10/2025;601006;Achat legumes;25600;0;CANTINE-20251014;BNI
14/10/2025;531001;Achat legumes;0;25600;CANTINE-20251014;BNI
15/10/2025;601008;Achat viande;28600;0;CANTINE-20251015;BNI
15/10/2025;531001;Achat viande;0;28600;CANTINE-20251015;BNI
16/10/2025;601009;Achat gouter;14900;0;CANTINE-20251016;BNI
16/10/2025;531001;Achat gouter;0;14900;CANTINE-20251016;BNI
17/10/2025;601006;Achat legumes;25900;0;CANTINE-20251017;BNI
17/10/2025;531001;Achat legumes;0;25900;CANTINE-20251017;BNI
20/10/2025;512001;Versement en banque BMOI;190000;0;VERS201025;BNI
20/10/2025;531001;Versement en banque BMOI;0;190000;VERS201025;BNI
20/10/2025;601008;Achat viande;28900;0;CANTINE-20251020;BNI
20/10/2025;531001;Achat viande;0;28900;CANTINE-20251020;BNI
21/10/2025;601009;Achat gouter;15100;0;CANTINE-20251021;BNI
21/10/2025;531001;Achat gouter;0;15100;CANTINE-20251021;BNI
22/10/2025;706001;Ecolage divers élèves;0;1730000;ECOL-20251022;BNI
22/10/2025;531001;Ecolage divers élèves;1730000;0;ECOL-20251022;BNI
27/10/2025;641002;Paiement salaire maitresse;250000;0;SALAIRE-20251027;BNI
27/10/2025;641004;Paiement salaire gardien;180000;0;SALAIRE-20251027;BNI
27/10/2025;641005;Paiement femme de ménage;150000;0;SALAIRE-20251027;BNI
27/10/2025;531001;Paiement salaires;0;580000;SALAIRE-20251027;BNI
29/10/2025;605004;Jirama;46500;0;JIRAMA-20251029;BNI
29/10/2025;531001;Jirama;0;46500;JIRAMA-20251029;BNI
31/10/2025;607001;Achat fournitures bureau;152000;0;FOURN-20251031;BNI
31/10/2025;401001;Achat fournitures bureau;0;152000;FOURN-20251031;BNI
02/11/2025;401001;Règlement fournisseur;152000;0;REG-FOURN-20251102;BNI
02/11/2025;531001;Règlement fournisseur;0;152000;REG-FOURN-20251102;BNI
03/11/2025;601006;Achat legumes;26000;0;CANTINE-20251103;BNI
03/11/2025;531001;Achat legumes;0;26000;CANTINE-20251103;BNI
04/11/2025;601008;Achat viande;29000;0;CANTINE-20251104;BNI
04/11/2025;531001;Achat viande;0;29000;CANTINE-20251104;BNI
05/11/2025;601009;Achat gouter;15300;0;CANTINE-20251105;BNI
05/11/2025;531001;Achat gouter;0;15300;CANTINE-20251105;BNI
06/11/2025;601006;Achat legumes;26300;0;CANTINE-20251106;BNI
06/11/2025;531001;Achat legumes;0;26300;CANTINE-20251106;BNI
07/11/2025;601008;Achat viande;29300;0;CANTINE-20251107;BNI
07/11/2025;531001;Achat viande;0;29300;CANTINE-20251107;BNI
10/11/2025;601009;Achat gouter;15500;0;CANTINE-20251110;BNI
10/11/2025;531001;Achat gouter;0;15500;CANTINE-20251110;BNI
11/11/2025;601006;Achat legumes;26600;0;CANTINE-20251111;BNI
11/11/2025;531001;Achat legumes;0;26600;CANTINE-20251111;BNI
12/11/2025;601008;Achat viande;29600;0;CANTINE-20251112;BNI
12/11/2025;531001;Achat viande;0;29600;CANTINE-20251112;BNI
13/11/2025;601009;Achat gouter;15700;0;CANTINE-20251113;BNI
13/11/2025;531001;Achat gouter;0;15700;CANTINE-20251113;BNI
14/11/2025;601006;Achat legumes;26900;0;CANTINE-20251114;BNI
14/11/2025;531001;Achat legumes;0;26900;CANTINE-20251114;BNI
15/11/2025;512001;Appro caisse via BMOI;0;2600000;APPRO-20251115;BNI
15/11/2025;531001;Appro caisse via BMOI;2600000;0;APPRO-20251115;BNI
17/11/2025;601008;Achat viande;29900;0;CANTINE-20251117;BNI
17/11/2025;531001;Achat viande;0;29900;CANTINE-20251117;BNI
18/11/2025;601009;Achat gouter;15900;0;CANTINE-20251118;BNI
18/11/2025;531001;Achat gouter;0;15900;CANTINE-20251118;BNI
19/11/2025;601006;Achat legumes;27200;0;CANTINE-20251119;BNI
19/11/2025;531001;Achat legumes;0;27200;CANTINE-20251119;BNI
20/11/2025;706001;Ecolage divers élèves;0;1750000;ECOL-20251120;BNI
20/11/2025;531001;Ecolage divers élèves;1750000;0;ECOL-20251120;BNI
25/11/2025;641002;Paiement salaire maitresse;250000;0;SALAIRE-20251125;BNI
25/11/2025;641004;Paiement salaire gardien;180000;0;SALAIRE-20251125;BNI
25/11/2025;641005;Paiement femme de ménage;150000;0;SALAIRE-20251125;BNI
25/11/2025;531001;Paiement salaires;0;580000;SALAIRE-20251125;BNI
27/11/2025;605004;Jirama;47800;0;JIRAMA-20251127;BNI
27/11/2025;531001;Jirama;0;47800;JIRAMA-20251127;BNI
28/11/2025;605002;Achat matériel éducatif;155000;0;FOURN-20251128;BNI
28/11/2025;401001;Achat matériel éducatif;0;155000;FOURN-20251128;BNI
30/11/2025;401001;Règlement fournisseur;155000;0;REG-FOURN-20251130;BNI
30/11/2025;531001;Règlement fournisseur;0;155000;REG-FOURN-20251130;BNI
01/12/2025;601006;Achat legumes;27100;0;CANTINE-20251201;BNI
01/12/2025;531001;Achat legumes;0;27100;CANTINE-20251201;BNI
02/12/2025;601008;Achat viande;30100;0;CANTINE-20251202;BNI
02/12/2025;531001;Achat viande;0;30100;CANTINE-20251202;BNI
03/12/2025;601009;Achat gouter;16100;0;CANTINE-20251203;BNI
03/12/2025;531001;Achat gouter;0;16100;CANTINE-20251203;BNI
04/12/2025;601006;Achat legumes;27400;0;CANTINE-20251204;BNI
04/12/2025;531001;Achat legumes;0;27400;CANTINE-20251204;BNI
05/12/2025;601008;Achat viande;30400;0;CANTINE-20251205;BNI
05/12/2025;531001;Achat viande;0;30400;CANTINE-20251205;BNI
08/12/2025;601009;Achat gouter;16300;0;CANTINE-20251208;BNI
08/12/2025;531001;Achat gouter;0;16300;CANTINE-20251208;BNI
09/12/2025;601006;Achat legumes;27700;0;CANTINE-20251209;BNI
09/12/2025;531001;Achat legumes;0;27700;CANTINE-20251209;BNI
10/12/2025;601008;Achat viande;30700;0;CANTINE-20251210;BNI
10/12/2025;531001;Achat viande;0;30700;CANTINE-20251210;BNI
11/12/2025;601009;Achat gouter;16500;0;CANTINE-20251211;BNI
11/12/2025;531001;Achat gouter;0;16500;CANTINE-20251211;BNI
12/12/2025;601006;Achat legumes;28000;0;CANTINE-20251212;BNI
12/12/2025;531001;Achat legumes;0;28000;CANTINE-20251212;BNI
15/12/2025;601008;Achat viande;31000;0;CANTINE-20251215;BNI
15/12/2025;531001;Achat viande;0;31000;CANTINE-20251215;BNI
16/12/2025;601009;Achat gouter;16700;0;CANTINE-20251216;BNI
16/12/2025;531001;Achat gouter;0;16700;CANTINE-20251216;BNI
17/12/2025;601006;Achat legumes;28300;0;CANTINE-20251217;BNI
17/12/2025;531001;Achat legumes;0;28300;CANTINE-20251217;BNI
18/12/2025;601008;Achat viande;31300;0;CANTINE-20251218;BNI
18/12/2025;531001;Achat viande;0;31300;CANTINE-20251218;BNI
19/12/2025;601009;Achat gouter;16900;0;CANTINE-20251219;BNI
19/12/2025;531001;Achat gouter;0;16900;CANTINE-20251219;BNI
22/12/2025;706001;Ecolage divers élèves;0;1770000;ECOL-20251222;BNI
22/12/2025;531001;Ecolage divers élèves;1770000;0;ECOL-20251222;BNI
26/12/2025;641002;Paiement salaire maitresse;250000;0;SALAIRE-20251226;BNI
26/12/2025;641004;Paiement salaire gardien;180000;0;SALAIRE-20251226;BNI
26/12/2025;641005;Paiement femme de ménage;150000;0;SALAIRE-20251226;BNI
26/12/2025;531001;Paiement salaires;0;580000;SALAIRE-20251226;BNI
28/12/2025;605004;Jirama;49200;0;JIRAMA-20251228;BNI
28/12/2025;531001;Jirama;0;49200;JIRAMA-20251228;BNI
30/12/2025;607002;Achat fournitures pédagogiques;158000;0;FOURN-20251230;BNI
30/12/2025;401001;Achat fournitures pédagogiques;0;158000;FOURN-20251230;BNI
31/12/2025;401001;Règlement fournisseur;158000;0;REG-FOURN-20251231;BNI
31/12/2025;531001;Règlement fournisseur;0;158000;REG-FOURN-20251231;BNI
