Date;Sous-compte;Libelle;Debit;Credit;Reference;CODE
08/11/2023;531001;Achat gouter;0;12200;CANTINE-20231108;BNI
09/11/2023;601006;Achat legumes;19800;0;CANTINE-20231109;BNI
09/11/2023;531001;Achat legumes;0;19800;CANTINE-20231109;BNI
10/11/2023;601008;Achat viande;22800;0;CANTINE-20231110;BNI
10/11/2023;531001;Achat viande;0;22800;CANTINE-20231110;BNI
13/11/2023;601009;Achat gouter;12400;0;CANTINE-20231113;BNI
13/11/2023;531001;Achat gouter;0;12400;CANTINE-20231113;BNI
14/11/2023;601006;Achat legumes;20100;0;CANTINE-20231114;BNI
14/11/2023;531001;Achat legumes;0;20100;CANTINE-20231114;BNI
15/11/2023;601008;Achat viande;23100;0;CANTINE-20231115;BNI
15/11/2023;531001;Achat viande;0;23100;CANTINE-20231115;BNI
16/11/2023;601009;Achat gouter;12600;0;CANTINE-20231116;BNI
16/11/2023;531001;Achat gouter;0;12600;CANTINE-20231116;BNI
17/11/2023;601006;Achat legumes;20400;0;CANTINE-20231117;BNI
17/11/2023;531001;Achat legumes;0;20400;CANTINE-20231117;BNI
20/11/2023;706001;Ecolage divers élèves;0;1670000;ECOL-20231120;BNI
20/11/2023;531001;Ecolage divers élèves;1670000;0;ECOL-20231120;BNI
24/11/2023;641002;Paiement salaire maitresse;250000;0;SALAIRE-20231124;BNI
24/11/2023;641004;Paiement salaire gardien;180000;0;SALAIRE-20231124;BNI
24/11/2023;641005;Paiement femme de ménage;150000;0;SALAIRE-20231124;BNI
24/11/2023;531001;Paiement salaires;0;580000;SALAIRE-20231124;BNI
25/11/2023;605004;Jirama;41800;0;JIRAMA-20231125;BNI
25/11/2023;531001;Jirama;0;41800;JIRAMA-20231125;BNI
28/11/2023;605002;Achat matériel éducatif;155000;0;FOURN-20231128;BNI
28/11/2023;401001;Achat matériel éducatif;0;155000;FOURN-20231128;BNI
30/11/2023;401001;Règlement fournisseur;155000;0;REG-FOURN-20231130;BNI
30/11/2023;531001;Règlement fournisseur;0;155000;REG-FOURN-20231130;BNI
01/12/2023;601006;Achat legumes;20300;0;CANTINE-20231201;BNI
01/12/2023;531001;Achat legumes;0;20300;CANTINE-20231201;BNI
04/12/2023;601008;Achat viande;23300;0;CANTINE-20231204;BNI
04/12/2023;531001;Achat viande;0;23300;CANTINE-20231204;BNI
05/12/2023;601009;Achat gouter;12800;0;CANTINE-20231205;BNI
05/12/2023;531001;Achat gouter;0;12800;CANTINE-20231205;BNI
06/12/2023;601006;Achat legumes;20600;0;CANTINE-20231206;BNI
06/12/2023;531001;Achat legumes;0;20600;CANTINE-20231206;BNI
07/12/2023;601008;Achat viande;23600;0;CANTINE-20231207;BNI
07/12/2023;531001;Achat viande;0;23600;CANTINE-20231207;BNI
08/12/2023;601009;Achat gouter;13000;0;CANTINE-20231208;BNI
08/12/2023;531001;Achat gouter;0;13000;CANTINE-20231208;BNI
11/12/2023;601006;Achat legumes;20900;0;CANTINE-20231211;BNI
11/12/2023;531001;Achat legumes;0;20900;CANTINE-20231211;BNI
12/12/2023;601008;Achat viande;23900;0;CANTINE-20231212;BNI
12/12/2023;531001;Achat viande;0;23900;CANTINE-20231212;BNI
13/12/2023;601009;Achat gouter;13200;0;CANTINE-20231213;BNI
13/12/2023;531001;Achat gouter;0;13200;CANTINE-20231213;BNI
14/12/2023;601006;Achat legumes;21200;0;CANTINE-20231214;BNI
14/12/2023;531001;Achat legumes;0;21200;CANTINE-20231214;BNI
15/12/2023;601008;Achat viande;24200;0;CANTINE-20231215;BNI
15/12/2023;531001;Achat viande;0;24200;CANTINE-20231215;BNI
18/12/2023;601009;Achat gouter;13400;0;CANTINE-20231218;BNI
18/12/2023;531001;Achat gouter;0;13400;CANTINE-20231218;BNI
20/12/2023;706001;Ecolage divers élèves;0;1690000;ECOL-20231220;BNI
20/12/2023;531001;Ecolage divers élèves;1690000;0;ECOL-20231220;BNI
23/12/2023;641002;Paiement salaire maitresse;250000;0;SALAIRE-20231223;BNI
23/12/2023;641004;Paiement salaire gardien;180000;0;SALAIRE-20231223;BNI
23/12/2023;641005;Paiement femme de ménage;150000;0;SALAIRE-20231223;BNI
23/12/2023;531001;Paiement salaires;0;580000;SALAIRE-20231223;BNI
26/12/2023;605004;Jirama;43200;0;JIRAMA-20231226;BNI
26/12/2023;531001;Jirama;0;43200;JIRAMA-20231226;BNI
28/12/2023;607002;Achat fournitures pédagogiques;158000;0;FOURN-20231228;BNI
28/12/2023;401001;Achat fournitures pédagogiques;0;158000;FOURN-20231228;BNI
31/12/2023;401001;Règlement fournisseur;158000;0;REG-FOURN-20231231;BNI
31/12/2023;531001;Règlement fournisseur;0;158000;REG-FOURN-20231231;BNI
