Date;Sous-compte;Libelle;Debit;Credit;Reference;CODE
17/10/2024;601008;Achat viande;26100;0;CANTINE-20241017;BNI
17/10/2024;531001;Achat viande;0;26100;CANTINE-20241017;BNI
18/10/2024;601009;Achat gouter;14000;0;CANTINE-20241018;BNI
18/10/2024;531001;Achat gouter;0;14000;CANTINE-20241018;BNI
20/10/2024;164001;Echeancier pret bancaire;1100000;0;PRET-20241020;BNI
20/10/2024;531001;Echeancier pret bancaire;0;1100000;PRET-20241020;BNI
21/10/2024;706001;Ecolage divers élèves;0;1700000;ECOL-20241021;BNI
21/10/2024;531001;Ecolage divers élèves;1700000;0;ECOL-20241021;BNI
25/10/2024;641002;Paiement salaire maitresse;250000;0;SALAIRE-20241025;BNI
25/10/2024;641004;Paiement salaire gardien;180000;0;SALAIRE-20241025;BNI
25/10/2024;641005;Paiement femme de ménage;150000;0;SALAIRE-20241025;BNI
25/10/2024;531001;Paiement salaires;0;580000;SALAIRE-20241025;BNI
27/10/2024;605004;Jirama;44200;0;JIRAMA-20241027;BNI
27/10/2024;531001;Jirama;0;44200;JIRAMA-20241027;BNI
29/10/2024;607001;Achat fournitures bureau;152000;0;FOURN-20241029;BNI
29/10/2024;401001;Achat fournitures bureau;0;152000;FOURN-20241029;BNI
31/10/2024;401001;Règlement fournisseur;152000;0;REG-FOURN-20241031;BNI
31/10/2024;531001;Règlement fournisseur;0;152000;REG-FOURN-20241031;BNI
01/11/2024;601006;Achat legumes;23000;0;CANTINE-20241101;BNI
01/11/2024;531001;Achat legumes;0;23000;CANTINE-20241101;BNI
04/11/2024;601008;Achat viande;26000;0;CANTINE-20241104;BNI
04/11/2024;531001;Achat viande;0;26000;CANTINE-20241104;BNI
05/11/2024;601009;Achat gouter;14200;0;CANTINE-20241105;BNI
05/11/2024;531001;Achat gouter;0;14200;CANTINE-20241105;BNI
06/11/2024;601006;Achat legumes;23300;0;CANTINE-20241106;BNI
06/11/2024;531001;Achat legumes;0;23300;CANTINE-20241106;BNI
07/11/2024;601008;Achat viande;26300;0;CANTINE-20241107;BNI
07/11/2024;531001;Achat viande;0;26300;CANTINE-20241107;BNI
08/11/2024;601009;Achat gouter;14400;0;CANTINE-20241108;BNI
08/11/2024;531001;Achat gouter;0;14400;CANTINE-20241108;BNI
11/11/2024;601006;Achat legumes;23600;0;CANTINE-20241111;BNI
11/11/2024;531001;Achat legumes;0;23600;CANTINE-20241111;BNI
12/11/2024;601008;Achat viande;26600;0;CANTINE-20241112;BNI
12/11/2024;531001;Achat viande;0;26600;CANTINE-20241112;BNI
13/11/2024;601009;Achat gouter;14600;0;CANTINE-20241113;BNI
13/11/2024;531001;Achat gouter;0;14600;CANTINE-20241113;BNI
14/11/2024;601006;Achat legumes;23900;0;CANTINE-20241114;BNI
14/11/2024;531001;Achat legumes;0;23900;CANTINE-20241114;BNI
15/11/2024;512001;Versement en banque BMOI;180000;0;VERS151124;BNI
15/11/2024;531001;Versement en banque BMOI;0;180000;VERS151124;BNI
15/11/2024;601008;Achat viande;26900;0;CANTINE-20241115;BNI
15/11/2024;531001;Achat viande;0;26900;CANTINE-20241115;BNI
18/11/2024;601009;Achat gouter;14800;0;CANTINE-20241118;BNI
18/11/2024;531001;Achat gouter;0;14800;CANTINE-20241118;BNI
20/11/2024;706001;Ecolage divers élèves;0;1720000;ECOL-20241120;BNI
20/11/2024;531001;Ecolage divers élèves;1720000;0;ECOL-20241120;BNI
25/11/2024;641002;Paiement salaire maitresse;250000;0;SALAIRE-20241125;BNI
25/11/2024;641004;Paiement salaire gardien;180000;0;SALAIRE-20241125;BNI
25/11/2024;641005;Paiement femme de ménage;150000;0;SALAIRE-20241125;BNI
25/11/2024;531001;Paiement salaires;0;580000;SALAIRE-20241125;BNI
27/11/2024;605004;Jirama;45500;0;JIRAMA-20241127;BNI
27/11/2024;531001;Jirama;0;45500;JIRAMA-20241127;BNI
28/11/2024;605002;Achat matériel éducatif;155000;0;FOURN-20241128;BNI
28/11/2024;401001;Achat matériel éducatif;0;155000;FOURN-20241128;BNI
30/11/2024;401001;Règlement fournisseur;155000;0;REG-FOURN-20241130;BNI
30/11/2024;531001;Règlement fournisseur;0;155000;REG-FOURN-20241130;BNI
02/12/2024;601006;Achat legumes;23800;0;CANTINE-20241202;BNI
02/12/2024;531001;Achat legumes;0;23800;CANTINE-20241202;BNI
03/12/2024;601008;Achat viande;26800;0;CANTINE-20241203;BNI
03/12/2024;531001;Achat viande;0;26800;CANTINE-20241203;BNI
04/12/2024;601009;Achat gouter;15000;0;CANTINE-20241204;BNI
04/12/2024;531001;Achat gouter;0;15000;CANTINE-20241204;BNI
05/12/2024;601006;Achat legumes;24100;0;CANTINE-20241205;BNI
05/12/2024;531001;Achat legumes;0;24100;CANTINE-20241205;BNI
06/12/2024;601008;Achat viande;27100;0;CANTINE-20241206;BNI
06/12/2024;531001;Achat viande;0;27100;CANTINE-20241206;BNI
09/12/2024;601009;Achat gouter;15200;0;CANTINE-20241209;BNI
09/12/2024;531001;Achat gouter;0;15200;CANTINE-20241209;BNI
10/12/2024;601006;Achat legumes;24400;0;CANTINE-20241210;BNI
10/12/2024;531001;Achat legumes;0;24400;CANTINE-20241210;BNI
11/12/2024;601008;Achat viande;27400;0;CANTINE-20241211;BNI
11/12/2024;531001;Achat viande;0;27400;CANTINE-20241211;BNI
12/12/2024;601009;Achat gouter;15400;0;CANTINE-20241212;BNI
12/12/2024;531001;Achat gouter;0;15400;CANTINE-20241212;BNI
13/12/2024;601006;Achat legumes;24700;0;CANTINE-20241213;BNI
13/12/2024;531001;Achat legumes;0;24700;CANTINE-20241213;BNI
16/12/2024;601008;Achat viande;27700;0;CANTINE-20241216;BNI
16/12/2024;531001;Achat viande;0;27700;CANTINE-20241216;BNI
17/12/2024;601009;Achat gouter;15600;0;CANTINE-20241217;BNI
17/12/2024;531001;Achat gouter;0;15600;CANTINE-20241217;BNI
18/12/2024;601006;Achat legumes;25000;0;CANTINE-20241218;BNI
18/12/2024;531001;Achat legumes;0;25000;CANTINE-20241218;BNI
19/12/2024;601008;Achat viande;28000;0;CANTINE-20241219;BNI
19/12/2024;531001;Achat viande;0;28000;CANTINE-20241219;BNI
20/12/2024;706001;Ecolage divers élèves;0;1740000;ECOL-20241220;BNI
20/12/2024;531001;Ecolage divers élèves;1740000;0;ECOL-20241220;BNI
24/12/2024;641002;Paiement salaire maitresse;250000;0;SALAIRE-20241224;BNI
24/12/2024;641004;Paiement salaire gardien;180000;0;SALAIRE-20241224;BNI
24/12/2024;641005;Paiement femme de ménage;150000;0;SALAIRE-20241224;BNI
24/12/2024;531001;Paiement salaires;0;580000;SALAIRE-20241224;BNI
27/12/2024;605004;Jirama;46800;0;JIRAMA-20241227;BNI
27/12/2024;531001;Jirama;0;46800;JIRAMA-20241227;BNI
30/12/2024;607002;Achat fournitures pédagogiques;158000;0;FOURN-20241230;BNI
30/12/2024;401001;Achat fournitures pédagogiques;0;158000;FOURN-20241230;BNI
31/12/2024;401001;Règlement fournisseur;158000;0;REG-FOURN-20241231;BNI
31/12/2024;531001;Règlement fournisseur;0;158000;REG-FOURN-20241231;BNI
