Date;Sous-compte;Libelle;Debit;Credit;Reference;CODE
03/12/2023;530000;Paiement caisse;0;17750;CANT-VIA-202312;CAI
04/12/2023;601009;Achat goûter élèves;6380;0;CANT-GOT-202312;CAI
04/12/2023;530000;Paiement caisse;0;6380;CANT-GOT-202312;CAI
06/12/2023;322002;Achat fournitures scolaires (stock) - facture;305000;0;FOUR-202312;CAI
06/12/2023;401001;Fournisseur fournitures scolaires;0;305000;FOUR-202312;CAI
25/12/2023;401001;Règlement fournisseur fournitures;305000;0;REGFOUR-202312;BNI
25/12/2023;512001;Paiement;0;305000;REGFOUR-202312;BNI
10/12/2023;605004;Facture électricité;35700;0;ELEC-202312;BNI
10/12/2023;512001;Paiement électricité;0;35700;ELEC-202312;BNI
11/12/2023;605005;Facture eau;15300;0;EAU-202312;BNI
11/12/2023;512001;Paiement eau;0;15300;EAU-202312;BNI
12/12/2023;626002;Abonnement téléphonique et internet;70000;0;NET-202312;CAI
12/12/2023;530000;Paiement internet;0;70000;NET-202312;CAI
23/12/2023;641002;Salaire maîtresse;250000;0;SAL-202312;BNI
23/12/2023;641004;Salaire gardien;180000;0;SAL-202312;BNI
23/12/2023;641005;Salaire femme de ménage;150000;0;SAL-202312;BNI
23/12/2023;512001;Paiement salaires BNI;0;580000;SAL-202312;BNI
24/12/2023;625001;Cotisations CNAPS;34800;0;SOC-202312;CAI
24/12/2023;625002;Cotisations OSTIE;23200;0;SOC-202312;CAI
24/12/2023;530000;Paiement cotisations sociales;0;58000;SOC-202312;CAI
28/12/2023;627001;Commissions bancaires;25000;0;FRAISBANQ-202312;BNI
28/12/2023;512001;Paiement commissions BNI;0;25000;FRAISBANQ-202312;BNI
31/12/2023;681001;Amortissement mobilier scolaire;450000;0;AMO-202312;CAI
31/12/2023;281001;Contrepartie amortissement mobilier;0;450000;AMO-202312;CAI
31/12/2023;681002;Amortissement matériel informatique;300000;0;AMO-202312;CAI
31/12/2023;280001;Contrepartie amortissement informatique;0;300000;AMO-202312;CAI
01/12/2024;120001;report a nouveau;0;10668020;REPORT2024;BNI
01/12/2024;110001;report a nouveau;10668020;0;REPORT2024;BNI
20/01/2024;530000;Encaissement scolarité caisse;2000000;0;SCOL-202401;CAI
20/01/2024;706001;Frais de scolarité 2024-01;0;2000000;SCOL-202401;CAI
20/01/2024;530000;Encaissement cantine caisse;600000;0;SCOL-202401;CAI
20/01/2024;706004;Frais de cantine 2024-01;0;600000;SCOL-202401;CAI
02/01/2024;601006;Achat légumes cantine;12800;0;CANT-LEG-202401;CAI
02/01/2024;530000;Paiement caisse;0;12800;CANT-LEG-202401;CAI
03/01/2024;601008;Achat viande cantine;15900;0;CANT-VIA-202401;CAI
03/01/2024;530000;Paiement caisse;0;15900;CANT-VIA-202401;CAI
04/01/2024;601009;Achat goûter élèves;5800;0;CANT-GOT-202401;CAI
04/01/2024;530000;Paiement caisse;0;5800;CANT-GOT-202401;CAI
06/01/2024;322002;Achat fournitures scolaires (stock) - facture;270000;0;FOUR-202401;CAI
06/01/2024;401001;Fournisseur fournitures scolaires;0;270000;FOUR-202401;CAI
25/01/2024;401001;Règlement fournisseur fournitures;270000;0;REGFOUR-202401;CAI
25/01/2024;530000;Paiement;0;270000;REGFOUR-202401;CAI
10/01/2024;605004;Facture électricité;30500;0;ELEC-202401;CAI
10/01/2024;530000;Paiement électricité;0;30500;ELEC-202401;CAI
11/01/2024;605005;Facture eau;13000;0;EAU-202401;CAI
11/01/2024;530000;Paiement eau;0;13000;EAU-202401;CAI
12/01/2024;626002;Abonnement téléphonique et internet;75000;0;NET-202401;CAI
12/01/2024;530000;Paiement internet;0;75000;NET-202401;CAI
23/01/2024;641002;Salaire maîtresse;270000;0;SAL-202401;BNI
23/01/2024;641004;Salaire gardien;195000;0;SAL-202401;BNI
23/01/2024;641005;Salaire femme de ménage;162000;0;SAL-202401;BNI
23/01/2024;512001;Paiement salaires BNI;0;627000;SAL-202401;BNI
24/01/2024;625001;Cotisations CNAPS;37620;0;SOC-202401;CAI
24/01/2024;625002;Cotisations OSTIE;25080;0;SOC-202401;CAI
24/01/2024;530000;Paiement cotisations sociales;0;62700;SOC-202401;CAI
08/01/2024;512001;Déblocage prêt bancaire;6000000;0;PRET-20240108;BNI
08/01/2024;164001;Prêt bancaire;0;6000000;PRET-20240108;BNI
30/01/2024;661001;Intérêts prêt bancaire;220000;0;INT-202401;BNI
30/01/2024;512001;Paiement intérêts BNI;0;220000;INT-202401;BNI
31/01/2024;681001;Amortissement mobilier scolaire;450000;0;AMO-202401;CAI
31/01/2024;281001;Contrepartie amortissement mobilier;0;450000;AMO-202401;CAI
31/01/2024;681002;Amortissement matériel informatique;300000;0;AMO-202401;CAI
31/01/2024;280001;Contrepartie amortissement informatique;0;300000;AMO-202401;CAI
18/02/2024;512001;Encaissement scolarité BNI;2000000;0;SCOL-202402;BNI
18/02/2024;706001;Frais de scolarité 2024-02;0;2000000;SCOL-202402;BNI
18/02/2024;530000;Encaissement cantine BNI;850000;0;SCOL-202402;BNI
18/02/2024;706004;Frais de cantine 2024-02;0;850000;SCOL-202402;BNI
02/02/2024;601006;Achat légumes cantine;13000;0;CANT-LEG-202402;CAI
02/02/2024;530000;Paiement caisse;0;13000;CANT-LEG-202402;CAI
03/02/2024;601008;Achat viande cantine;16150;0;CANT-VIA-202402;CAI
03/02/2024;530000;Paiement caisse;0;16150;CANT-VIA-202402;CAI
04/02/2024;601009;Achat goûter élèves;5880;0;CANT-GOT-202402;CAI
04/02/2024;530000;Paiement caisse;0;5880;CANT-GOT-202402;CAI
06/02/2024;322002;Achat fournitures scolaires (stock) - facture;275000;0;FOUR-202402;CAI
06/02/2024;401001;Fournisseur fournitures scolaires;0;275000;FOUR-202402;CAI
25/02/2024;401001;Règlement fournisseur fournitures;275000;0;REGFOUR-202402;CAI
25/02/2024;530000;Paiement;0;275000;REGFOUR-202402;CAI
10/02/2024;605004;Facture électricité;31200;0;ELEC-202402;BNI
10/02/2024;512001;Paiement électricité;0;31200;ELEC-202402;BNI
11/02/2024;605005;Facture eau;13300;0;EAU-202402;BNI
11/02/2024;512001;Paiement eau;0;13300;EAU-202402;BNI
12/02/2024;626002;Abonnement téléphonique et internet;75000;0;NET-202402;CAI
12/02/2024;530000;Paiement internet;0;75000;NET-202402;CAI
23/02/2024;641002;Salaire maîtresse;270000;0;SAL-202402;BNI
23/02/2024;641004;Salaire gardien;195000;0;SAL-202402;BNI
23/02/2024;641005;Salaire femme de ménage;162000;0;SAL-202402;BNI
23/02/2024;512001;Paiement salaires BNI;0;627000;SAL-202402;BNI
24/02/2024;625001;Cotisations CNAPS;37620;0;SOC-202402;CAI
24/02/2024;625002;Cotisations OSTIE;25080;0;SOC-202402;CAI
24/02/2024;530000;Paiement cotisations sociales;0;62700;SOC-202402;CAI
29/02/2024;661001;Intérêts prêt bancaire;225000;0;INT-202402;BNI
29/02/2024;512001;Paiement intérêts BNI;0;225000;INT-202402;BNI
29/02/2024;681001;Amortissement mobilier scolaire;450000;0;AMO-202402;CAI
29/02/2024;281001;Contrepartie amortissement mobilier;0;450000;AMO-202402;CAI
29/02/2024;681002;Amortissement matériel informatique;300000;0;AMO-202402;CAI
29/02/2024;280001;Contrepartie amortissement informatique;0;300000;AMO-202402;CAI
20/03/2024;530000;Encaissement scolarité caisse;1550000;0;SCOL-202403;CAI
20/03/2024;706001;Frais de scolarité 2024-03;0;1550000;SCOL-202403;CAI
20/03/2024;530000;Encaissement cantine caisse;340000;0;SCOL-202403;CAI
20/03/2024;706004;Frais de cantine 2024-03;0;340000;SCOL-202403;CAI
02/03/2024;601006;Achat légumes cantine;13200;0;CANT-LEG-202403;CAI
02/03/2024;530000;Paiement caisse;0;13200;CANT-LEG-202403;CAI
03/03/2024;601008;Achat viande cantine;16400;0;CANT-VIA-202403;CAI
03/03/2024;530000;Paiement caisse;0;16400;CANT-VIA-202403;CAI
04/03/2024;601009;Achat goûter élèves;5960;0;CANT-GOT-202403;CAI
04/03/2024;530000;Paiement caisse;0;5960;CANT-GOT-202403;CAI
06/03/2024;322002;Achat fournitures scolaires (stock) - facture;280000;0;FOUR-202403;CAI
06/03/2024;401001;Fournisseur fournitures scolaires;0;280000;FOUR-202403;CAI
25/03/2024;401001;Règlement fournisseur fournitures;280000;0;REGFOUR-202403;BNI
25/03/2024;512001;Paiement;0;280000;REGFOUR-202403;BNI
10/03/2024;605004;Facture électricité;31900;0;ELEC-202403;CAI
10/03/2024;530000;Paiement électricité;0;31900;ELEC-202403;CAI
11/03/2024;605005;Facture eau;13600;0;EAU-202403;CAI
11/03/2024;530000;Paiement eau;0;13600;EAU-202403;CAI
12/03/2024;626002;Abonnement téléphonique et internet;75000;0;NET-202403;CAI
12/03/2024;530000;Paiement internet;0;75000;NET-202403;CAI
23/03/2024;641002;Salaire maîtresse;270000;0;SAL-202403;BNI
23/03/2024;641004;Salaire gardien;195000;0;SAL-202403;BNI
23/03/2024;641005;Salaire femme de ménage;162000;0;SAL-202403;BNI
23/03/2024;512001;Paiement salaires BNI;0;627000;SAL-202403;BNI
24/03/2024;625001;Cotisations CNAPS;37620;0;SOC-202403;CAI
24/03/2024;625002;Cotisations OSTIE;25080;0;SOC-202403;CAI
24/03/2024;530000;Paiement cotisations sociales;0;62700;SOC-202403;CAI
28/03/2024;627001;Commissions bancaires;27000;0;FRAISBANQ-202403;BNI
28/03/2024;512001;Paiement commissions BNI;0;27000;FRAISBANQ-202403;BNI
30/03/2024;661001;Intérêts prêt bancaire;230000;0;INT-202403;BNI
30/03/2024;512001;Paiement intérêts BNI;0;230000;INT-202403;BNI
31/03/2024;681001;Amortissement mobilier scolaire;450000;0;AMO-202403;CAI
31/03/2024;281001;Contrepartie amortissement mobilier;0;450000;AMO-202403;CAI
31/03/2024;681002;Amortissement matériel informatique;300000;0;AMO-202403;CAI
31/03/2024;280001;Contrepartie amortissement informatique;0;300000;AMO-202403;CAI
20/04/2024;512001;Encaissement scolarité BNI;2500000;0;SCOL-202404;BNI
20/04/2024;706001;Frais de scolarité 2024-04;0;2500000;SCOL-202404;BNI
20/04/2024;530000;Encaissement cantine BNI;760000;0;SCOL-202404;BNI
20/04/2024;706004;Frais de cantine 2024-04;0;760000;SCOL-202404;BNI
02/04/2024;601006;Achat légumes cantine;13400;0;CANT-LEG-202404;CAI
02/04/2024;530000;Paiement caisse;0;13400;CANT-LEG-202404;CAI
03/04/2024;601008;Achat viande cantine;16650;0;CANT-VIA-202404;CAI
03/04/2024;530000;Paiement caisse;0;16650;CANT-VIA-202404;CAI
04/04/2024;601009;Achat goûter élèves;6040;0;CANT-GOT-202404;CAI
04/04/2024;530000;Paiement caisse;0;6040;CANT-GOT-202404;CAI
06/04/2024;322002;Achat fournitures scolaires (stock) - facture;285000;0;FOUR-202404;CAI
06/04/2024;401001;Fournisseur fournitures scolaires;0;285000;FOUR-202404;CAI
25/04/2024;401001;Règlement fournisseur fournitures;285000;0;REGFOUR-202404;CAI
25/04/2024;530000;Paiement;0;285000;REGFOUR-202404;CAI
10/04/2024;605004;Facture électricité;32600;0;ELEC-202404;BNI
10/04/2024;512001;Paiement électricité;0;32600;ELEC-202404;BNI
11/04/2024;605005;Facture eau;13900;0;EAU-202404;BNI
11/04/2024;512001;Paiement eau;0;13900;EAU-202404;BNI
12/04/2024;626002;Abonnement téléphonique et internet;75000;0;NET-202404;CAI
12/04/2024;530000;Paiement internet;0;75000;NET-202404;CAI
23/04/2024;641002;Salaire maîtresse;270000;0;SAL-202404;BNI
23/04/2024;641004;Salaire gardien;195000;0;SAL-202404;BNI
23/04/2024;641005;Salaire femme de ménage;162000;0;SAL-202404;BNI
23/04/2024;512001;Paiement salaires BNI;0;627000;SAL-202404;BNI
24/04/2024;625001;Cotisations CNAPS;37620;0;SOC-202404;CAI
24/04/2024;625002;Cotisations OSTIE;25080;0;SOC-202404;CAI
24/04/2024;530000;Paiement cotisations sociales;0;62700;SOC-202404;CAI
30/04/2024;661001;Intérêts prêt bancaire;235000;0;INT-202404;BNI
30/04/2024;512001;Paiement intérêts BNI;0;235000;INT-202404;BNI
30/04/2024;681001;Amortissement mobilier scolaire;450000;0;AMO-202404;CAI
30/04/2024;281001;Contrepartie amortissement mobilier;0;450000;AMO-202404;CAI
30/04/2024;681002;Amortissement matériel informatique;300000;0;AMO-202404;CAI
30/04/2024;280001;Contrepartie amortissement informatique;0;300000;AMO-202404;CAI
20/05/2024;530000;Encaissement scolarité caisse;1580000;0;SCOL-202405;CAI
20/05/2024;706001;Frais de scolarité 2024-05;0;1580000;SCOL-202405;CAI
20/05/2024;530000;Encaissement cantine caisse;260000;0;SCOL-202405;CAI
20/05/2024;706004;Frais de cantine 2024-05;0;260000;SCOL-202405;CAI
02/05/2024;601006;Achat légumes cantine;13600;0;CANT-LEG-202405;CAI
02/05/2024;530000;Paiement caisse;0;13600;CANT-LEG-202405;CAI
03/05/2024;601008;Achat viande cantine;16900;0;CANT-VIA-202405;CAI
03/05/2024;530000;Paiement caisse;0;16900;CANT-VIA-202405;CAI
04/05/2024;601009;Achat goûter élèves;6120;0;CANT-GOT-202405;CAI
04/05/2024;530000;Paiement caisse;0;6120;CANT-GOT-202405;CAI
06/05/2024;322002;Achat fournitures scolaires (stock) - facture;290000;0;FOUR-202405;CAI
06/05/2024;401001;Fournisseur fournitures scolaires;0;290000;FOUR-202405;CAI
25/05/2024;401001;Règlement fournisseur fournitures;290000;0;REGFOUR-202405;CAI
25/05/2024;530000;Paiement;0;290000;REGFOUR-202405;CAI
10/05/2024;605004;Facture électricité;33300;0;ELEC-202405;CAI
10/05/2024;530000;Paiement électricité;0;33300;ELEC-202405;CAI
11/05/2024;605005;Facture eau;14200;0;EAU-202405;CAI
11/05/2024;530000;Paiement eau;0;14200;EAU-202405;CAI
12/05/2024;626002;Abonnement téléphonique et internet;75000;0;NET-202405;CAI
12/05/2024;530000;Paiement internet;0;75000;NET-202405;CAI
23/05/2024;641002;Salaire maîtresse;270000;0;SAL-202405;BNI
23/05/2024;641004;Salaire gardien;195000;0;SAL-202405;BNI
23/05/2024;641005;Salaire femme de ménage;162000;0;SAL-202405;BNI
23/05/2024;512001;Paiement salaires BNI;0;627000;SAL-202405;BNI
24/05/2024;625001;Cotisations CNAPS;37620;0;SOC-202405;CAI
24/05/2024;625002;Cotisations OSTIE;25080;0;SOC-202405;CAI
24/05/2024;530000;Paiement cotisations sociales;0;62700;SOC-202405;CAI
30/05/2024;661001;Intérêts prêt bancaire;240000;0;INT-202405;BNI
30/05/2024;512001;Paiement intérêts BNI;0;240000;INT-202405;BNI
31/05/2024;681001;Amortissement mobilier scolaire;450000;0;AMO-202405;CAI
31/05/2024;281001;Contrepartie amortissement mobilier;0;450000;AMO-202405;CAI
31/05/2024;681002;Amortissement matériel informatique;300000;0;AMO-202405;CAI
31/05/2024;280001;Contrepartie amortissement informatique;0;300000;AMO-202405;CAI
20/06/2024;512001;Encaissement scolarité BNI;1595000;0;SCOL-202406;BNI
20/06/2024;706001;Frais de scolarité 2024-06;0;1595000;SCOL-202406;BNI
20/06/2024;530000;Encaissement cantine BNI;840000;0;SCOL-202406;BNI
20/06/2024;706004;Frais de cantine 2024-06;0;840000;SCOL-202406;BNI
02/06/2024;601006;Achat légumes cantine;13800;0;CANT-LEG-202406;CAI
02/06/2024;530000;Paiement caisse;0;13800;CANT-LEG-202406;CAI
03/06/2024;601008;Achat viande cantine;17150;0;CANT-VIA-202406;CAI
03/06/2024;530000;Paiement caisse;0;17150;CANT-VIA-202406;CAI
04/06/2024;601009;Achat goûter élèves;6200;0;CANT-GOT-202406;CAI
04/06/2024;530000;Paiement caisse;0;6200;CANT-GOT-202406;CAI
06/06/2024;322002;Achat fournitures scolaires (stock) - facture;295000;0;FOUR-202406;CAI
06/06/2024;401001;Fournisseur fournitures scolaires;0;295000;FOUR-202406;CAI
25/06/2024;401001;Règlement fournisseur fournitures;295000;0;REGFOUR-202406;BNI
25/06/2024;512001;Paiement;0;295000;REGFOUR-202406;BNI
10/06/2024;605004;Facture électricité;34000;0;ELEC-202406;BNI
10/06/2024;512001;Paiement électricité;0;34000;ELEC-202406;BNI
11/06/2024;605005;Facture eau;14500;0;EAU-202406;BNI
11/06/2024;512001;Paiement eau;0;14500;EAU-202406;BNI
12/06/2024;626002;Abonnement téléphonique et internet;75000;0;NET-202406;CAI
12/06/2024;530000;Paiement internet;0;75000;NET-202406;CAI
23/06/2024;641002;Salaire maîtresse;270000;0;SAL-202406;BNI
23/06/2024;641004;Salaire gardien;195000;0;SAL-202406;BNI
23/06/2024;641005;Salaire femme de ménage;162000;0;SAL-202406;BNI
23/06/2024;512001;Paiement salaires BNI;0;627000;SAL-202406;BNI
24/06/2024;625001;Cotisations CNAPS;37620;0;SOC-202406;CAI
24/06/2024;625002;Cotisations OSTIE;25080;0;SOC-202406;CAI
24/06/2024;530000;Paiement cotisations sociales;0;62700;SOC-202406;CAI
28/06/2024;627001;Commissions bancaires;27000;0;FRAISBANQ-202406;BNI
28/06/2024;512001;Paiement commissions BNI;0;27000;FRAISBANQ-202406;BNI
30/06/2024;661001;Intérêts prêt bancaire;245000;0;INT-202406;BNI
30/06/2024;512001;Paiement intérêts BNI;0;245000;INT-202406;BNI
30/06/2024;681001;Amortissement mobilier scolaire;450000;0;AMO-202406;CAI
30/06/2024;281001;Contrepartie amortissement mobilier;0;450000;AMO-202406;CAI
30/06/2024;681002;Amortissement matériel informatique;300000;0;AMO-202406;CAI
30/06/2024;280001;Contrepartie amortissement informatique;0;300000;AMO-202406;CAI
20/07/2024;530000;Encaissement scolarité caisse;1610000;0;SCOL-202407;CAI
20/07/2024;706001;Frais de scolarité 2024-07;0;1610000;SCOL-202407;CAI
20/07/2024;530000;Encaissement cantine caisse;200000;0;SCOL-202407;CAI
20/07/2024;706004;Frais de cantine 2024-07;0;200000;SCOL-202407;CAI
02/07/2024;601006;Achat légumes cantine;14000;0;CANT-LEG-202407;CAI
02/07/2024;530000;Paiement caisse;0;14000;CANT-LEG-202407;CAI
03/07/2024;601008;Achat viande cantine;17400;0;CANT-VIA-202407;CAI
03/07/2024;530000;Paiement caisse;0;17400;CANT-VIA-202407;CAI
04/07/2024;601009;Achat goûter élèves;6280;0;CANT-GOT-202407;CAI
04/07/2024;530000;Paiement caisse;0;6280;CANT-GOT-202407;CAI
06/07/2024;322002;Achat fournitures scolaires (stock) - facture;300000;0;FOUR-202407;CAI
06/07/2024;401001;Fournisseur fournitures scolaires;0;300000;FOUR-202407;CAI
25/07/2024;401001;Règlement fournisseur fournitures;300000;0;REGFOUR-202407;CAI
25/07/2024;530000;Paiement;0;300000;REGFOUR-202407;CAI
10/07/2024;605004;Facture électricité;34700;0;ELEC-202407;CAI
10/07/2024;530000;Paiement électricité;0;34700;ELEC-202407;CAI
11/07/2024;605005;Facture eau;14800;0;EAU-202407;CAI
11/07/2024;530000;Paiement eau;0;14800;EAU-202407;CAI
12/07/2024;626002;Abonnement téléphonique et internet;75000;0;NET-202407;CAI
12/07/2024;530000;Paiement internet;0;75000;NET-202407;CAI
23/07/2024;641002;Salaire maîtresse;270000;0;SAL-202407;BNI
23/07/2024;641004;Salaire gardien;195000;0;SAL-202407;BNI
23/07/2024;641005;Salaire femme de ménage;162000;0;SAL-202407;BNI
23/07/2024;512001;Paiement salaires BNI;0;627000;SAL-202407;BNI
24/07/2024;625001;Cotisations CNAPS;37620;0;SOC-202407;CAI
24/07/2024;625002;Cotisations OSTIE;25080;0;SOC-202407;CAI
24/07/2024;530000;Paiement cotisations sociales;0;62700;SOC-202407;CAI
30/07/2024;661001;Intérêts prêt bancaire;250000;0;INT-202407;BNI
30/07/2024;512001;Paiement intérêts BNI;0;250000;INT-202407;BNI
31/07/2024;681001;Amortissement mobilier scolaire;450000;0;AMO-202407;CAI
31/07/2024;281001;Contrepartie amortissement mobilier;0;450000;AMO-202407;CAI
31/07/2024;681002;Amortissement matériel informatique;300000;0;AMO-202407;CAI
31/07/2024;280001;Contrepartie amortissement informatique;0;300000;AMO-202407;CAI
20/08/2024;512001;Encaissement scolarité BNI;2125000;0;SCOL-202408;BNI
20/08/2024;706001;Frais de scolarité 2024-08;0;2125000;SCOL-202408;BNI
20/08/2024;530000;Encaissement cantine BNI;300000;0;SCOL-202408;BNI
20/08/2024;706004;Frais de cantine 2024-08;0;300000;SCOL-202408;BNI
02/08/2024;601006;Achat légumes cantine;14200;0;CANT-LEG-202408;CAI
02/08/2024;530000;Paiement caisse;0;14200;CANT-LEG-202408;CAI
03/08/2024;601008;Achat viande cantine;17650;0;CANT-VIA-202408;CAI
03/08/2024;530000;Paiement caisse;0;17650;CANT-VIA-202408;CAI
04/08/2024;601009;Achat goûter élèves;6360;0;CANT-GOT-202408;CAI
04/08/2024;530000;Paiement caisse;0;6360;CANT-GOT-202408;CAI
06/08/2024;322002;Achat fournitures scolaires (stock) - facture;305000;0;FOUR-202408;CAI
06/08/2024;401001;Fournisseur fournitures scolaires;0;305000;FOUR-202408;CAI
25/08/2024;401001;Règlement fournisseur fournitures;305000;0;REGFOUR-202408;CAI
25/08/2024;530000;Paiement;0;305000;REGFOUR-202408;CAI
10/08/2024;605004;Facture électricité;35400;0;ELEC-202408;BNI
10/08/2024;512001;Paiement électricité;0;35400;ELEC-202408;BNI
11/08/2024;605005;Facture eau;15100;0;EAU-202408;BNI
11/08/2024;512001;Paiement eau;0;15100;EAU-202408;BNI
12/08/2024;626002;Abonnement téléphonique et internet;75000;0;NET-202408;CAI
12/08/2024;530000;Paiement internet;0;75000;NET-202408;CAI
23/08/2024;641002;Salaire maîtresse;270000;0;SAL-202408;BNI
23/08/2024;641004;Salaire gardien;195000;0;SAL-202408;BNI
23/08/2024;641005;Salaire femme de ménage;162000;0;SAL-202408;BNI
23/08/2024;512001;Paiement salaires BNI;0;627000;SAL-202408;BNI
24/08/2024;625001;Cotisations CNAPS;37620;0;SOC-202408;CAI
24/08/2024;625002;Cotisations OSTIE;25080;0;SOC-202408;CAI
24/08/2024;530000;Paiement cotisations sociales;0;62700;SOC-202408;CAI
30/08/2024;661001;Intérêts prêt bancaire;255000;0;INT-202408;BNI
30/08/2024;512001;Paiement intérêts BNI;0;255000;INT-202408;BNI
31/08/2024;681001;Amortissement mobilier scolaire;450000;0;AMO-202408;CAI
31/08/2024;281001;Contrepartie amortissement mobilier;0;450000;AMO-202408;CAI
31/08/2024;681002;Amortissement matériel informatique;300000;0;AMO-202408;CAI
31/08/2024;280001;Contrepartie amortissement informatique;0;300000;AMO-202408;CAI
20/09/2024;530000;Encaissement scolarité caisse;1640000;0;SCOL-202409;CAI
20/09/2024;706001;Frais de scolarité 2024-09;0;1640000;SCOL-202409;CAI
20/09/2024;530000;Encaissement cantine caisse;900000;0;SCOL-202409;CAI
20/09/2024;706004;Frais de cantine 2024-09;0;900000;SCOL-202409;CAI
02/09/2024;601006;Achat légumes cantine;14400;0;CANT-LEG-202409;CAI
02/09/2024;530000;Paiement caisse;0;14400;CANT-LEG-202409;CAI
03/09/2024;601008;Achat viande cantine;17900;0;CANT-VIA-202409;CAI
03/09/2024;530000;Paiement caisse;0;17900;CANT-VIA-202409;CAI
04/09/2024;601009;Achat goûter élèves;6440;0;CANT-GOT-202409;CAI
04/09/2024;530000;Paiement caisse;0;6440;CANT-GOT-202409;CAI
06/09/2024;322002;Achat fournitures scolaires (stock) - facture;310000;0;FOUR-202409;CAI
06/09/2024;401001;Fournisseur fournitures scolaires;0;310000;FOUR-202409;CAI
25/09/2024;401001;Règlement fournisseur fournitures;310000;0;REGFOUR-202409;BNI
25/09/2024;512001;Paiement;0;310000;REGFOUR-202409;BNI
10/09/2024;605004;Facture électricité;36100;0;ELEC-202409;CAI
10/09/2024;530000;Paiement électricité;0;36100;ELEC-202409;CAI
11/09/2024;605005;Facture eau;15400;0;EAU-202409;CAI
11/09/2024;530000;Paiement eau;0;15400;EAU-202409;CAI
12/09/2024;626002;Abonnement téléphonique et internet;75000;0;NET-202409;CAI
12/09/2024;530000;Paiement internet;0;75000;NET-202409;CAI
23/09/2024;641002;Salaire maîtresse;270000;0;SAL-202409;BNI
23/09/2024;641004;Salaire gardien;195000;0;SAL-202409;BNI
23/09/2024;641005;Salaire femme de ménage;162000;0;SAL-202409;BNI
23/09/2024;512001;Paiement salaires BNI;0;627000;SAL-202409;BNI
24/09/2024;625001;Cotisations CNAPS;37620;0;SOC-202409;CAI
24/09/2024;625002;Cotisations OSTIE;25080;0;SOC-202409;CAI
24/09/2024;530000;Paiement cotisations sociales;0;62700;SOC-202409;CAI
28/09/2024;627001;Commissions bancaires;27000;0;FRAISBANQ-202409;BNI
28/09/2024;512001;Paiement commissions BNI;0;27000;FRAISBANQ-202409;BNI
30/09/2024;661001;Intérêts prêt bancaire;260000;0;INT-202409;BNI
30/09/2024;512001;Paiement intérêts BNI;0;260000;INT-202409;BNI
30/09/2024;681001;Amortissement mobilier scolaire;450000;0;AMO-202409;CAI
30/09/2024;281001;Contrepartie amortissement mobilier;0;450000;AMO-202409;CAI
30/09/2024;681002;Amortissement matériel informatique;300000;0;AMO-202409;CAI
30/09/2024;280001;Contrepartie amortissement informatique;0;300000;AMO-202409;CAI
20/10/2024;512001;Encaissement scolarité BNI;1655000;0;SCOL-202410;BNI
20/10/2024;706001;Frais de scolarité 2024-10;0;1655000;SCOL-202410;BNI
20/10/2024;530000;Encaissement cantine BNI;600000;0;SCOL-202410;BNI
20/10/2024;706004;Frais de cantine 2024-10;0;600000;SCOL-202410;BNI
02/10/2024;601006;Achat légumes cantine;14600;0;CANT-LEG-202410;CAI
02/10/2024;530000;Paiement caisse;0;14600;CANT-LEG-202410;CAI
03/10/2024;601008;Achat viande cantine;18150;0;CANT-VIA-202410;CAI
03/10/2024;530000;Paiement caisse;0;18150;CANT-VIA-202410;CAI
04/10/2024;601009;Achat goûter élèves;6520;0;CANT-GOT-202410;CAI
04/10/2024;530000;Paiement caisse;0;6520;CANT-GOT-202410;CAI
06/10/2024;322002;Achat fournitures scolaires (stock) - facture;315000;0;FOUR-202410;CAI
06/10/2024;401001;Fournisseur fournitures scolaires;0;315000;FOUR-202410;CAI
25/10/2024;401001;Règlement fournisseur fournitures;315000;0;REGFOUR-202410;CAI
25/10/2024;530000;Paiement;0;315000;REGFOUR-202410;CAI
10/10/2024;605004;Facture électricité;36800;0;ELEC-202410;BNI
10/10/2024;512001;Paiement électricité;0;36800;ELEC-202410;BNI
11/10/2024;605005;Facture eau;15700;0;EAU-202410;BNI
11/10/2024;512001;Paiement eau;0;15700;EAU-202410;BNI
12/10/2024;626002;Abonnement téléphonique et internet;75000;0;NET-202410;CAI
12/10/2024;530000;Paiement internet;0;75000;NET-202410;CAI
23/10/2024;641002;Salaire maîtresse;270000;0;SAL-202410;BNI
23/10/2024;641004;Salaire gardien;195000;0;SAL-202410;BNI
23/10/2024;641005;Salaire femme de ménage;162000;0;SAL-202410;BNI
23/10/2024;512001;Paiement salaires BNI;0;627000;SAL-202410;BNI
24/10/2024;625001;Cotisations CNAPS;37620;0;SOC-202410;CAI
24/10/2024;625002;Cotisations OSTIE;25080;0;SOC-202410;CAI
24/10/2024;530000;Paiement cotisations sociales;0;62700;SOC-202410;CAI
30/10/2024;661001;Intérêts prêt bancaire;265000;0;INT-202410;BNI
30/10/2024;512001;Paiement intérêts BNI;0;265000;INT-202410;BNI
31/10/2024;681001;Amortissement mobilier scolaire;450000;0;AMO-202410;CAI
31/10/2024;281001;Contrepartie amortissement mobilier;0;450000;AMO-202410;CAI
31/10/2024;681002;Amortissement matériel informatique;300000;0;AMO-202410;CAI
31/10/2024;280001;Contrepartie amortissement informatique;0;300000;AMO-202410;CAI
20/11/2024;530000;Encaissement scolarité caisse;1670000;0;SCOL-202411;CAI
